시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
M10,충청북도교육청,8101008,무극중학교,Mugeuk Middle School ,중학교,충청북도,충청북도음성교육지원청,공립,27635,충청북도 음성군 금왕읍 응천서길27번길 37,/ 무극중학교 (금왕읍),043-877-0912,http://www.mugeuk.ms.kr,남여공학,043-877-4655,,N,일반계,,전기,주간,19460709,19460709,20241103
M10,충청북도교육청,8101021,무극초등학교,muguk elementary school,초등학교,충청북도,충청북도음성교육지원청,공립,27636,충청북도 음성군 금왕읍 금석로 64,/ 무극초등학교 (금왕읍),043-877-0813,http://school.cbe.go.kr/muguk-e,남여공학,043-878-4401,  ,N,일반계,,전기,주간,19171001,19171001,20230615
M10,충청북도교육청,8092024,문광초등학교,Munkwang Elementary School,초등학교,충청북도,충청북도괴산증평교육지원청,공립,28057,충청북도 괴산군 문광면 괴산로 3446,/ 문광초등학교 (문광면),043-832-2847,http://school.cbe.go.kr/munkwang-e,남여공학,043-834-0396,  ,N,일반계,,전기,주간,19360615,19360615,20230615
M10,충청북도교육청,8081013,문백초등학교,munbaek elementary school,초등학교,충청북도,충청북도진천교육지원청,공립,27869,충청북도 진천군 문백면 봉죽길 22,(문백면/ 문백초등학교),043-532-7590,http://school.cbe.go.kr/munbaekcho-e/M01,남여공학,043-532-6549,  ,N,일반계,,전기,주간,19350901,19350901,20230615
M10,충청북도교육청,8081014,문상초등학교,Munsang Elementary School,초등학교,충청북도,충청북도진천교육지원청,공립,27863,충청북도 진천군 문백면 농다리로 1232,/ 문상초등학교 (문백면),043-532-1163,http://www.munsang.es.kr,남여공학,043-533-1388,  ,N,일반계,,전기,주간,19340430,19340430,20230615
M10,충청북도교육청,8011325,문의중학교,Munui middle school,중학교,충청북도,충청북도청주교육지원청,공립,28208,충청북도 청주시 상당구 문의면 대청호반로 832,(문의면),043-297-7702,http://www.munui.ms.kr,남여공학,294-6257,  ,N,일반계,,전기,주간,19511105,19511105,20230615
M10,충청북도교육청,8011302,문의초등학교,Munui elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28208,충청북도 청주시 상당구 문의면 문의시내1길 28-23,(문의면),043-297-7723,http://munui.es.kr,남여공학,043-296-2390,  ,N,일반계,,전기,주간,19090316,19090316,20230615
M10,충청북도교육청,8011303,문의초등학교도원분교장,DoWon a branch school of Munui elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28206,충청북도 청주시 상당구 문의면 두모1길 13-14,(문의면),043-221-7570,http://www.munui.es.kr,남여공학,043221-0957,  ,N,일반계,,전기,주간,19410531,19410531,20230615
M10,충청북도교육청,8011326,미원중학교,Miwon Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28199,충청북도 청주시 상당구 미원면 단재로 2494,(미원면),043-298-1322,http://school.cbe.go.kr/miwon-m,남여공학,298-4932,,N,일반계,,전기,주간,19530323,19530507,20230615
M10,충청북도교육청,8011304,미원초등학교,MiWon elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28199,충청북도 청주시 상당구 미원면 단재로 2482,(미원면),043-297-1309,http://school.cbe.go.kr/miwoncho-e,남여공학,043-294-8736,  ,N,일반계,,전기,주간,19190620,19190620,20230615
M10,충청북도교육청,8011305,미원초등학교금관분교장,KumKwan a branch school of MiWon elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28201,충청북도 청주시 상당구 미원면 운암계원로 601,(미원면),043-225-9000,http://www.miwoncho.es.kr/index.jsp?SCODE=S0000000036&mnu=M002,남여공학,043225-3840,  ,N,일반계,,전기,주간,19340430,19340430,20230615
M10,충청북도교육청,8081015,백곡초등학교,Baekgok Elementary School,초등학교,충청북도,충청북도진천교육지원청,공립,27824,충청북도 진천군 백곡면 안구수길 20,/ 백곡초등학교 (백곡면),043-532-8618,school.cbe.go.kr/baekgok-e,남여공학,043-532-8619,  ,N,일반계,,전기,주간,19290416,19290416,20230615
M10,충청북도교육청,8092025,백봉초등학교,Baekbong Elementary School,초등학교,충청북도,충청북도괴산증평교육지원청,공립,28053,충청북도 괴산군 청안면 질마로 1456,/ 백봉초등학교 (청안면),043-832-9007,school.cbe.go.kr/baekbong-e,남여공학,043-832-9772,  ,N,일반계,,전기,주간,19430401,19430401,20230615
M10,충청북도교육청,8031007,백운중학교,Baekun Middle School,중학교,충청북도,충청북도제천교육지원청,공립,27105,충청북도 제천시 백운면 평동로 67,/ 백운중학교 (백운면),043-652-6388,https://school.cbe.go.kr/baekun-m,남여공학,043-652-8413,  ,N,일반계,,전기,주간,19540514,19541010,20230615
M10,충청북도교육청,8031025,백운초등학교,paegune elementary school,초등학교,충청북도,충청북도제천교육지원청,공립,27105,충청북도 제천시 백운면 구학산로 45,/ 백운초등학교 (백운면),043-652-6488,http://school.cbe.go.kr/paegune-e,남여공학,043-652-8325,  ,N,일반계,,전기,주간,19080401,19080401,20230615
M10,충청북도교육청,8092026,보광초등학교,BoKwang Elementary School,초등학교,충청북도,충청북도괴산증평교육지원청,공립,28046,충청북도 괴산군 사리면 사리로 246,/ 보광초등학교 (사리면/보광초등학교) (사리면),043-836-7188,http://school.cbe.go.kr/bokwang-e/,남여공학,043-836-6187,,N,일반계,,전기,주간,19360616,19360616,20230615
M10,충청북도교육청,8051005,보덕중학교,Boduck Middle School,중학교,충청북도,충청북도보은교육지원청,공립,28960,충청북도 보은군 탄부면 삼승탄부로 843-21,(탄부면/ 보덕중학교),043-542-7782,http://school.cbe.go.kr/boduck-m,남여공학,043-543-1816,  ,N,일반계,,전기,주간,19530323,19530323,20230615
M10,충청북도교육청,8000085,보은고등학교,BOEUN HIGH SCHOOL,고등학교,충청북도,충청북도교육청,사립,28953,충청북도 보은군 보은읍 보은로 17,/ 보은고등학교 (보은읍),043-540-6622,school.cbe.go.kr/boeun-h,남여공학,043-542-9453,일반고,N,일반계,,전기,주간,19760306,19760306,20230705
M10,충청북도교육청,8051046,보은삼산초등학교,Boeun Samsan Elementary School,초등학교,충청북도,충청북도보은교육지원청,공립,28947,충청북도 보은군 보은읍 보은로 109-6,(보은읍),043-543-2618,http://school.cbe.go.kr/samsan-e/,남여공학,043-543-5711,  ,N,일반계,,전기,주간,19090901,19090901,20230615
M10,충청북도교육청,8000046,보은여자고등학교,Bo-eun Girls High School,고등학교,충청북도,충청북도교육청,공립,28933,충청북도 보은군 보은읍 보은로 223,(보은읍/ 보은여자중고등학교),043-542-3978,http://school.cbe.go.kr/boeung-h,여,043-542-1117,일반고,N,일반계,,전기,주간,19610527,19610527,20230615
M10,충청북도교육청,8051006,보은여자중학교,Boeun Girl Middle School,중학교,충청북도,충청북도보은교육지원청,공립,28933,충청북도 보은군 보은읍 보은로,/ 223 ,043-540-2800,http://school.cbe.go.kr/boeung-m,여,043-542-1117,  ,N,일반계,,전기,주간,19610527,19610615,20230615
M10,충청북도교육청,8000192,보은정보고등학교,Boeun Information High School,고등학교,충청북도,충청북도교육청,공립,28938,충청북도 보은군 보은읍 성주길 27,/ 보은정보고등학교 (보은읍),043-544-3804,http://school.cbe.go.kr/boeuni-h,남여공학,043-543-1955,특성화고,N,전문계,,전기,주간,19791121,19791121,20230615
M10,충청북도교육청,8051007,보은중학교,Bo-eun Middle School,중학교,충청북도,충청북도보은교육지원청,공립,28940,충청북도 보은군 보은읍 뱃들로 55-23,(보은읍/보은중학교),043-544-2615,http://school.cbe.go.kr/boeun-m,남,043-544-2616,  ,N,일반계,,전기,주간,19510831,19510831,20230615
M10,충청북도교육청,8011013,복대중학교,Bokdae Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28416,충청북도 청주시 흥덕구 짐대로 30,(복대동),043-236-3563,http://school.cbe.go.kr/bokdae-m,남여공학,043-236-3561,  ,N,일반계,,전기,주간,19990401,19990401,20230615
M10,충청북도교육청,8011175,복대초등학교,Bokdae Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28382,충청북도 청주시 흥덕구 홍골로 58,/ 복대초등학교 (가경동),043-264-2143,http://school.cbe.go.kr/bokdae-e/,남여공학,043-267-1226,  ,N,일반계,,전기,주간,19831216,19831216,20230615
M10,충청북도교육청,8011161,봉덕초등학교,bongduk elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28464,충청북도 청주시 흥덕구 덕암로68번길 9,/ 봉덕초등학교 (봉명동),043-273-9768,http://school.cbe.go.kr/cjbongduk-e/M01,남여공학,043-273-9766,  ,N,해당없음,,후기,주간,20040301,20040423,20230615
M10,충청북도교육청,8000212,봉명고등학교,Bongmyeong High School,고등학교,충청북도,충청북도교육청,공립,28462,충청북도 청주시 흥덕구 월명로220번길 19,(봉명동),043-299-0100,http://school.cbe.go.kr/cbm-h/M01,남여공학,043-299-0168,일반고,N,일반계,,전기,주간,20070301,20070301,20230615
M10,충청북도교육청,8011014,봉명중학교,Bongmyeong middle school,중학교,충청북도,충청북도청주교육지원청,공립,28449,충청북도 청주시 흥덕구 백봉로224번길 59,(봉명동),043-267-7782,http://school.cbe.go.kr/bongmyeong-m,남여공학,043-267-1231,  ,N,일반계,,전기,주간,19861024,19861024,20230615
M10,충청북도교육청,8011176,봉명초등학교,Bongmyong Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28572,충청북도 청주시 흥덕구 봉명로141번길 3,(봉명동),043-264-6691,http://school.cbe.go.kr/pongmyong-e,남여공학,043-267-1227,,N,일반계,,전기,주간,19841224,19860305,20240324
M10,충청북도교육청,8031008,봉양중학교,Bongyang Middle School,중학교,충청북도,충청북도제천교육지원청,공립,27117,충청북도 제천시 봉양읍 앞산로 39,(봉양읍),043-647-7793,http://school.cbe.go.kr/bongyang-m,남여공학,043-647-8414,  ,N,일반계,,전기,주간,19691016,19700319,20230615
M10,충청북도교육청,8031026,봉양초등학교,Bongyang Elementary School,초등학교,충청북도,충청북도제천교육지원청,공립,27112,충청북도 제천시 봉양읍 팔송로 59,(봉양읍),043-647-6394,http://school.cbe.go.kr/Bongyang-e/,남여공학,043-647-8327,  ,N,일반계,,전기,주간,19280416,19280416,20230615
M10,충청북도교육청,8011177,봉정초등학교,Bongjeong Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28448,충청북도 청주시 흥덕구 월명로140번길 37,(봉명동),043-272-6737,http://www.bongjeong.es.kr,남여공학,043-272-6734,  ,N,일반계,,전기,주간,19910301,19910301,20230615
M10,충청북도교육청,8071017,부용초등학교,Buyong elementary school,초등학교,충청북도,충청북도영동교육지원청,공립,29153,충청북도 영동군 영동읍 학산영동로 1155,(영동읍),043-742-0031,http://school.cbe.go.kr/puyong-e,남여공학,043-742-8312,  ,N,일반계,,전기,주간,19640804,19650305,20230615
M10,충청북도교육청,8101022,부윤초등학교,Puyun Elementary School,초등학교,충청북도,충청북도음성교육지원청,공립,27677,충청북도 음성군 대소면 신내로 110,", 부윤초등학교 (대소면, 부윤초등학교)",043-881-7255,http://school.cbe.go.kr/puyun-e,남여공학,043-877-1139,  ,N,일반계,,전기,주간,19580407,19580407,20230615
M10,충청북도교육청,8011306,북이초등학교,Bugi Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28134,충청북도 청주시 청원구 북이면 의암로 342,/ 북이초등학교 (북이면),043-212-8502,http://www.bugi.es.kr,남여공학,043211-1492,  ,N,일반계,,전기,주간,19340620,19340620,20230615
M10,충청북도교육청,8011178,북일초등학교,Bukil Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28307,충청북도 청주시 청원구 주중로 13-19,(주중동),043-212-7081,school.cbe.go.kr/bukil-e,남여공학,043-212-7148,,N,일반계,,전기,주간,19410401,19410527,20230615
M10,충청북도교육청,8011179,분평초등학교,Bunpyeong Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28793,충청북도 청주시 서원구 무심서로 205,(분평동),043-295-3242,http://school.cbe.go.kr/bunpyeong-e,남여공학,043-295-3245,,N,일반계,,전기,주간,19950421,19970901,20230615
M10,충청북도교육청,8011301,비봉초등학교,Bibong Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28121,충청북도 청주시 청원구 오창읍 구룡2길 10,(오창읍),043-217-9460,http://school.cbe.go.kr/bibong-e,남여공학,043-217-9463,  ,N,일반계,,전기,주간,20060901,20060901,20230615
M10,충청북도교육청,8011307,비상초등학교,BiSang elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28147,충청북도 청주시 청원구 내수읍 세교초정로 171,/ 비상초등학교 (내수읍),043-213-0345,http://school.cbe.go.kr/pisang-e/M01,남여공학,043-213-6266,  ,N,일반계,,전기,주간,19430410,19430410,20230615
M10,충청북도교육청,8011180,사직초등학교,Sajik Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28653,충청북도 청주시 서원구 남사로 25,/ 사직초등학교 (사직동),043-265-7382,http://school.cbe.go.kr/sajig-e,남여공학,043-265-7387,  ,N,일반계,,전기,주간,19820209,19820209,20230615
M10,충청북도교육청,8011181,사천초등학교,Sacheon elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28337,충청북도 청주시 청원구 주성로 121,(사천동),043-212-1642,http://school.cbe.go.kr/cbsachon-e,남여공학,043-212-1644,  ,N,해당없음,,후기,주간,20050301,20050430,20230615
M10,충청북도교육청,8000213,산남고등학교,SAN-NAM HIGH SCHOOL,고등학교,충청북도,충청북도교육청,공립,28629,충청북도 청주시 서원구 두꺼비로 7,(산남동/ 산남고등학교),043-715-6300,http://school.cbe.go.kr/sannam-h,여,043-715-6304,일반고,N,일반계,,전기,주간,20070301,20070510,20230615
